dataset,identity,filename,path
lfw,Abid_Hamid_Mahmud_Al-Tikriti,Abid_Hamid_Mahmud_Al-Tikriti_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Abid_Hamid_Mahmud_Al-Tikriti/Abid_Hamid_Mahmud_Al-Tikriti_0001.jpg
lfw,Abner_Martinez,Abner_Martinez_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Abner_Martinez/Abner_Martinez_0001.jpg
lfw,Abraham_Foxman,Abraham_Foxman_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Abraham_Foxman/Abraham_Foxman_0001.jpg
lfw,Aby_Har-Even,Aby_Har-Even_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Aby_Har-Even/Aby_Har-Even_0001.jpg
lfw,Adam_Ant,Adam_Ant_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Adam_Ant/Adam_Ant_0001.jpg
lfw,Adam_Freier,Adam_Freier_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Adam_Freier/Adam_Freier_0001.jpg
lfw,Adam_Herbert,Adam_Herbert_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Adam_Herbert/Adam_Herbert_0001.jpg
lfw,Adam_Kennedy,Adam_Kennedy_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Adam_Kennedy/Adam_Kennedy_0001.jpg
lfw,Adam_Mair,Adam_Mair_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Adam_Mair/Adam_Mair_0001.jpg
lfw,Adam_Rich,Adam_Rich_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Adam_Rich/Adam_Rich_0001.jpg
lfw,Adam_Sandler,Adam_Sandler_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Adam_Sandler/Adam_Sandler_0001.jpg
lfw,Adam_Scott,Adam_Scott_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Adam_Scott/Adam_Scott_0001.jpg
lfw,Adel_Al-Jubeir,Adel_Al-Jubeir_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Adel_Al-Jubeir/Adel_Al-Jubeir_0001.jpg
lfw,Adelina_Avila,Adelina_Avila_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Adelina_Avila/Adelina_Avila_0001.jpg
lfw,Adisai_Bodharamik,Adisai_Bodharamik_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Adisai_Bodharamik/Adisai_Bodharamik_0001.jpg
lfw,Adolfo_Aguilar_Zinser,Adolfo_Aguilar_Zinser_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Adolfo_Aguilar_Zinser/Adolfo_Aguilar_Zinser_0001.jpg
lfw,Adolfo_Rodriguez_Saa,Adolfo_Rodriguez_Saa_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Adolfo_Rodriguez_Saa/Adolfo_Rodriguez_Saa_0001.jpg
lfw,Adoor_Gopalakarishnan,Adoor_Gopalakarishnan_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Adoor_Gopalakarishnan/Adoor_Gopalakarishnan_0001.jpg
lfw,Adrian_Annus,Adrian_Annus_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Adrian_Annus/Adrian_Annus_0001.jpg
lfw,Adrian_Fernandez,Adrian_Fernandez_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Adrian_Fernandez/Adrian_Fernandez_0001.jpg
lfw,Adrian_McPherson,Adrian_McPherson_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Adrian_McPherson/Adrian_McPherson_0001.jpg
lfw,Adrian_Murrell,Adrian_Murrell_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Adrian_Murrell/Adrian_Murrell_0001.jpg
lfw,Adrian_Nastase,Adrian_Nastase_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Adrian_Nastase/Adrian_Nastase_0001.jpg
lfw,Adriana_Lima,Adriana_Lima_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Adriana_Lima/Adriana_Lima_0001.jpg
lfw,Adriana_Perez_Navarro,Adriana_Perez_Navarro_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Adriana_Perez_Navarro/Adriana_Perez_Navarro_0001.jpg
lfw,Adrianna_Zuzic,Adrianna_Zuzic_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Adrianna_Zuzic/Adrianna_Zuzic_0001.jpg
lfw,Adrien_Brody,Adrien_Brody_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Adrien_Brody/Adrien_Brody_0001.jpg
lfw,Afton_Smith,Afton_Smith_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Afton_Smith/Afton_Smith_0001.jpg
lfw,Agbani_Darego,Agbani_Darego_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Agbani_Darego/Agbani_Darego_0001.jpg
lfw,Agnelo_Queiroz,Agnelo_Queiroz_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Agnelo_Queiroz/Agnelo_Queiroz_0001.jpg
lfw,Agnes_Bruckner,Agnes_Bruckner_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Agnes_Bruckner/Agnes_Bruckner_0001.jpg
lfw,Ahmad_Jbarah,Ahmad_Jbarah_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Ahmad_Jbarah/Ahmad_Jbarah_0001.jpg
lfw,Ahmad_Masood,Ahmad_Masood_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Ahmad_Masood/Ahmad_Masood_0001.jpg
lfw,Ahmed_Ahmed,Ahmed_Ahmed_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Ahmed_Ahmed/Ahmed_Ahmed_0001.jpg
lfw,Ahmed_Chalabi,Ahmed_Chalabi_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Ahmed_Chalabi/Ahmed_Chalabi_0001.jpg
lfw,Ahmed_Ghazi,Ahmed_Ghazi_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Ahmed_Ghazi/Ahmed_Ghazi_0001.jpg
lfw,Ahmed_Ibrahim_Bilal,Ahmed_Ibrahim_Bilal_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Ahmed_Ibrahim_Bilal/Ahmed_Ibrahim_Bilal_0001.jpg
lfw,Ahmed_Lopez,Ahmed_Lopez_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Ahmed_Lopez/Ahmed_Lopez_0001.jpg
lfw,Ahmed_Qureia,Ahmed_Qureia_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Ahmed_Qureia/Ahmed_Qureia_0001.jpg
lfw,Ahmet_Demir,Ahmet_Demir_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Ahmet_Demir/Ahmet_Demir_0001.jpg
lfw,Ahmet_Necdet_Sezer,Ahmet_Necdet_Sezer_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Ahmet_Necdet_Sezer/Ahmet_Necdet_Sezer_0001.jpg
lfw,Ai_Sugiyama,Ai_Sugiyama_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Ai_Sugiyama/Ai_Sugiyama_0001.jpg
lfw,Aicha_El_Ouafi,Aicha_El_Ouafi_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Aicha_El_Ouafi/Aicha_El_Ouafi_0001.jpg
lfw,Aidan_Quinn,Aidan_Quinn_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Aidan_Quinn/Aidan_Quinn_0001.jpg
lfw,Aileen_Riggin_Soule,Aileen_Riggin_Soule_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Aileen_Riggin_Soule/Aileen_Riggin_Soule_0001.jpg
lfw,Ain_Seppik,Ain_Seppik_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Ain_Seppik/Ain_Seppik_0001.jpg
lfw,Ainsworth_Dyer,Ainsworth_Dyer_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Ainsworth_Dyer/Ainsworth_Dyer_0001.jpg
lfw,Aishwarya_Rai,Aishwarya_Rai_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Aishwarya_Rai/Aishwarya_Rai_0001.jpg
lfw,Aitor_Gonzalez,Aitor_Gonzalez_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Aitor_Gonzalez/Aitor_Gonzalez_0001.jpg
lfw,Aiysha_Smith,Aiysha_Smith_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Aiysha_Smith/Aiysha_Smith_0001.jpg
lfw,Ajit_Agarkar,Ajit_Agarkar_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Ajit_Agarkar/Ajit_Agarkar_0001.jpg
lfw,Akbar_Al_Baker,Akbar_Al_Baker_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Akbar_Al_Baker/Akbar_Al_Baker_0001.jpg
lfw,Akbar_Hashemi_Rafsanjani,Akbar_Hashemi_Rafsanjani_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0001.jpg
lfw,Akhmed_Zakayev,Akhmed_Zakayev_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Akhmed_Zakayev/Akhmed_Zakayev_0001.jpg
lfw,Akiko_Morigami,Akiko_Morigami_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Akiko_Morigami/Akiko_Morigami_0001.jpg
lfw,Akmal_Taher,Akmal_Taher_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Akmal_Taher/Akmal_Taher_0001.jpg
lfw,Al_Cardenas,Al_Cardenas_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Al_Cardenas/Al_Cardenas_0001.jpg
lfw,Al_Davis,Al_Davis_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Al_Davis/Al_Davis_0001.jpg
lfw,Al_Gore,Al_Gore_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Al_Gore/Al_Gore_0001.jpg
lfw,Al_Leiter,Al_Leiter_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Al_Leiter/Al_Leiter_0001.jpg
lfw,Al_Pacino,Al_Pacino_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Al_Pacino/Al_Pacino_0001.jpg
lfw,Al_Sharpton,Al_Sharpton_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Al_Sharpton/Al_Sharpton_0001.jpg
lfw,Alain_Cervantes,Alain_Cervantes_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Alain_Cervantes/Alain_Cervantes_0001.jpg
lfw,Alain_Ducasse,Alain_Ducasse_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Alain_Ducasse/Alain_Ducasse_0001.jpg
lfw,Alan_Ball,Alan_Ball_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Alan_Ball/Alan_Ball_0001.jpg
lfw,Alan_Dershowitz,Alan_Dershowitz_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Alan_Dershowitz/Alan_Dershowitz_0001.jpg
lfw,Alan_Dreher,Alan_Dreher_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Alan_Dreher/Alan_Dreher_0001.jpg
lfw,Alan_Greenspan,Alan_Greenspan_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Alan_Greenspan/Alan_Greenspan_0001.jpg
lfw,Alan_Greer,Alan_Greer_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Alan_Greer/Alan_Greer_0001.jpg
lfw,Alan_Jackson,Alan_Jackson_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Alan_Jackson/Alan_Jackson_0001.jpg
lfw,Alan_Mulally,Alan_Mulally_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Alan_Mulally/Alan_Mulally_0001.jpg
lfw,Alan_Stonecipher,Alan_Stonecipher_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Alan_Stonecipher/Alan_Stonecipher_0001.jpg
lfw,Alan_Tang_Kwong-wing,Alan_Tang_Kwong-wing_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Alan_Tang_Kwong-wing/Alan_Tang_Kwong-wing_0001.jpg
lfw,Alan_Trammell,Alan_Trammell_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Alan_Trammell/Alan_Trammell_0001.jpg
lfw,Alan_Zemaitis,Alan_Zemaitis_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Alan_Zemaitis/Alan_Zemaitis_0001.jpg
lfw,Alanis_Morissette,Alanis_Morissette_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Alanis_Morissette/Alanis_Morissette_0001.jpg
lfw,Alanna_Ubach,Alanna_Ubach_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Alanna_Ubach/Alanna_Ubach_0001.jpg
lfw,Alastair_Campbell,Alastair_Campbell_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Alastair_Campbell/Alastair_Campbell_0001.jpg
lfw,Alastair_Johnston,Alastair_Johnston_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Alastair_Johnston/Alastair_Johnston_0001.jpg
lfw,Albaro_Recoba,Albaro_Recoba_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Albaro_Recoba/Albaro_Recoba_0001.jpg
lfw,Albert_Brooks,Albert_Brooks_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Albert_Brooks/Albert_Brooks_0001.jpg
lfw,Albert_Costa,Albert_Costa_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Albert_Costa/Albert_Costa_0001.jpg
lfw,Albert_Montanes,Albert_Montanes_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Albert_Montanes/Albert_Montanes_0001.jpg
lfw,Albert_Pujols,Albert_Pujols_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Albert_Pujols/Albert_Pujols_0001.jpg
lfw,Alberta_Lee,Alberta_Lee_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Alberta_Lee/Alberta_Lee_0001.jpg
lfw,Alberto_Acosta,Alberto_Acosta_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Alberto_Acosta/Alberto_Acosta_0001.jpg
lfw,Alberto_Fujimori,Alberto_Fujimori_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Alberto_Fujimori/Alberto_Fujimori_0001.jpg
lfw,Alberto_Gonzales,Alberto_Gonzales_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Alberto_Gonzales/Alberto_Gonzales_0001.jpg
lfw,Alberto_Ruiz_Gallardon,Alberto_Ruiz_Gallardon_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Alberto_Ruiz_Gallardon/Alberto_Ruiz_Gallardon_0001.jpg
lfw,Alberto_Sordi,Alberto_Sordi_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Alberto_Sordi/Alberto_Sordi_0001.jpg
lfw,Albrecht_Mentz,Albrecht_Mentz_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Albrecht_Mentz/Albrecht_Mentz_0001.jpg
lfw,Aldo_Paredes,Aldo_Paredes_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Aldo_Paredes/Aldo_Paredes_0001.jpg
lfw,Alec_Baldwin,Alec_Baldwin_0001.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/raw/LFW/lfw-deepfunneled/lfw-deepfunneled/Alec_Baldwin/Alec_Baldwin_0001.jpg
